time,Tts_h_t,Tts_h_m,Tts_h_b,Tts_c_t,Tts_c_m,Tts_c_b,Tamb,m_ts_src,FT-AQU-100,Tts_t_in,Tts_b_in,m_ts_dis,TT-AQU-106,TT-SF-007,ZT-AQU-TCV102
2023-07-08 05:00:00,85.80304666666666,85.51570666666666,77.72589666666666,86.04997,86.33833,57.6042,22.06007333333333,0.0,0.008553967333333334,26.81835,42.01124,0.009156801999999999,67.46646666666666,24.202333333333332,0.7983700333333332
2023-07-08 05:00:30,85.80226666666667,85.51560666666666,77.72363999999999,86.04794333333334,86.33777333333333,57.60207666666667,22.065366666666666,0.0,0.008535882666666666,26.817756666666664,41.98750333333333,0.009120943999999999,67.48754333333333,24.198643333333333,0.7988527666666666
2023-07-08 05:01:00,85.80082666666667,85.51459999999999,77.71638333333334,86.04572,86.33625333333333,57.57659666666667,22.06422,0.0,0.008553967333333334,26.812576666666665,41.96635333333334,0.009107211,67.42862333333333,24.19517,0.7946334666666667
2023-07-08 05:01:30,85.80059666666666,85.51159,77.70912,86.04269666666666,86.33519333333334,57.57022666666667,22.071643333333334,0.0,0.008572052,26.80711,41.95894666666666,0.009081271,67.33279333333333,24.19003,0.8003021333333333
2023-07-08 05:02:00,85.80004000000001,85.50913,77.71135666666667,86.04258,86.33347,57.5405,22.077273333333334,0.0,0.008481628666666666,26.799253333333336,41.95742333333333,0.009093477999999999,67.40861,24.186466666666664,0.8000599
2023-07-08 05:02:30,85.79725,85.50755666666667,77.70946,86.04202333333333,86.33106333333333,57.5405,22.0829,0.0,0.008553967333333334,26.801166666666667,41.97086,0.009056857,67.35401,24.18133,0.7992155666666666
2023-07-08 05:03:00,85.79478333333333,85.50645333333334,77.69950666666666,86.03935666666666,86.33014333333334,57.53944,22.090826666666665,0.0,0.008427374666666666,26.793636666666664,41.99084333333334,0.009145358,67.38465666666667,24.176859999999998,0.7941504666666667
2023-07-08 05:03:30,85.79233333333333,85.50689666666668,77.68795999999999,86.03791,86.32978666666668,57.53626,22.098090000000003,0.0,0.008535882666666666,26.787436666666668,41.966339999999995,0.009168246,67.36471999999999,24.174066666666665,0.7921011333333333
2023-07-08 05:04:00,85.79143666666667,85.50376333333334,77.68412,86.03746333333333,86.32766333333333,57.52142,22.10404,0.0,0.008590136666666666,26.77193,41.93935999999999,0.009144595,67.30821333333333,24.169716666666666,0.7863127999999999
2023-07-08 05:04:30,85.79211000000001,85.50343333333333,77.68172666666666,86.03811999999999,86.32755333333334,57.51612,22.10058,0.0,0.008427374666666666,26.765766666666664,41.93245,0.009157565,67.49025,24.165623333333333,0.7936659333333334
