,0,1,2,3,4,5,6,7
590,2,1,0,0,0,1,0,0
591,2,1,2,1,1,1,2,2
592,2,1,1,1,1,2,1,2
593,0,1,1,2,2,2,2,2
594,2,1,2,1,2,1,1,1
595,2,1,1,2,2,2,1,0
596,2,1,1,1,2,2,2,0
597,0,1,1,1,1,1,0,0
598,0,0,0,0,1,1,2,2
599,0,0,1,2,1,1,1,0
600,2,1,1,0,0,0,1,1
601,0,1,1,2,1,2,2,0
602,0,0,1,2,1,2,0,0
603,2,1,2,1,2,2,1,2
604,2,1,0,0,0,1,1,0
605,2,1,1,1,2,1,1,2
606,1,2,2,2,2,1,2,2
607,1,2,1,1,2,0,0,0
608,1,2,0,0,0,0,1,2
609,0,0,0,1,2,2,0,0
610,0,0,0,1,1,2,1,2
611,2,0,0,0,0,1,1,0
612,2,1,2,2,1,2,1,1
613,1,0,0,0,0,1,0,0
614,0,1,2,1,2,2,2,1
615,2,1,2,2,0,0,0,0
616,0,1,2,0,0,0,0,0
617,1,2,2,1,1,2,1,1
618,2,1,2,1,2,2,0,0
619,2,1,1,1,1,2,1,0
620,2,1,2,1,1,1,2,0
621,1,2,1,2,1,1,0,0
622,2,1,1,2,1,2,1,0
623,0,1,1,2,2,2,2,0
624,1,2,2,2,1,1,1,1
625,0,0,0,1,1,2,0,0
626,2,1,0,0,0,1,2,2
627,2,1,1,1,1,1,1,1
628,0,0,0,1,2,1,2,2
629,0,0,0,0,0,0,1,2
630,0,0,0,0,1,1,2,0
631,1,2,1,2,2,2,1,2
632,1,2,2,2,1,2,1,1
