,0,1,2,3,4,5,6,7,8,9
445,2,1,1,2,2,2,1,2,1,0
446,0,1,1,2,2,1,1,1,1,0
447,0,0,1,2,2,1,2,1,1,0
448,2,1,0,0,0,1,1,0,0,0
449,2,1,2,2,1,0,0,0,1,2
450,1,2,2,1,2,2,1,2,1,0
451,0,0,1,1,1,1,2,2,2,1
452,1,2,2,2,2,1,2,2,1,2
453,0,1,0,0,0,0,1,2,1,1
454,1,0,0,0,1,1,1,0,0,0
455,2,1,2,2,2,1,2,2,2,1
456,2,0,0,0,0,1,2,2,2,2
457,0,1,1,1,1,2,1,2,1,2
458,2,1,2,2,2,0,0,0,0,1
459,1,2,1,2,2,1,2,0,0,0
460,0,1,2,1,1,2,2,2,1,1
461,2,1,2,2,1,1,2,2,1,0
462,2,1,0,0,0,1,1,1,2,1
463,2,0,0,0,0,0,1,1,0,0
464,0,1,0,0,0,1,2,1,1,1
465,0,0,0,0,1,2,1,1,1,1
466,2,1,2,2,2,2,2,2,2,1
467,2,1,2,0,0,0,1,1,2,1
468,1,2,2,2,2,2,1,2,1,2
469,0,0,1,1,2,1,1,2,2,1
470,0,1,2,1,1,1,1,1,2,0
471,0,1,2,1,2,1,1,2,2,0
472,0,0,1,2,2,1,1,1,1,0
473,2,0,0,0,0,0,0,1,1,1
474,1,2,1,0,0,0,1,1,2,0
475,2,0,0,0,0,1,2,2,0,0
476,2,0,0,0,1,1,1,2,2,0
477,0,0,1,2,2,2,1,2,2,0
478,1,0,0,0,0,0,0,1,0,0
479,0,0,1,1,2,1,2,2,2,0
480,2,1,1,2,2,2,2,2,1,1
481,0,1,2,2,1,2,2,1,2,0
482,1,2,2,2,1,2,1,1,2,1
483,1,2,1,1,1,2,2,2,1,0
484,2,1,2,2,2,1,1,1,2,0
485,1,2,1,1,2,1,0,0,0,0
486,1,2,2,2,0,0,0,1,2,2
487,0,1,1,2,2,2,1,1,2,0
488,1,2,2,2,2,2,0,0,0,1
489,2,0,0,0,1,1,1,1,1,2
490,2,1,2,2,2,2,1,2,2,1
491,2,1,2,2,1,1,1,1,2,1
492,2,0,0,0,1,0,0,0,1,1
493,1,2,1,1,1,2,2,1,2,1
494,2,1,2,2,2,0,0,0,1,2
495,1,2,2,1,2,1,2,1,2,2
496,1,2,1,2,2,1,1,1,2,2
497,0,1,2,2,1,1,2,1,1,1
498,1,2,1,1,0,0,0,1,2,2
499,2,0,0,0,1,2,2,1,0,0
500,0,0,1,2,1,1,2,1,1,2
501,1,2,1,1,0,0,0,0,1,0
502,1,2,2,2,2,0,0,0,0,1
503,0,0,1,1,1,2,1,1,1,1
504,1,2,1,2,2,2,0,0,0,1
505,2,1,1,1,1,1,1,2,1,1
506,0,1,1,1,1,1,1,1,1,2
507,2,1,1,1,2,2,1,2,1,1
508,1,2,0,0,0,0,0,0,1,0
509,2,1,1,2,1,2,1,2,1,1
510,0,1,1,2,2,1,0,0,0,1
511,2,1,2,1,1,2,2,1,1,2
512,0,1,1,2,2,1,1,1,2,0
513,1,0,0,0,0,1,2,2,0,0
514,0,0,1,2,2,1,2,1,2,0
515,2,1,2,0,0,0,1,2,2,0
516,1,2,2,2,2,1,2,2,2,2
517,0,1,0,0,0,0,1,2,2,1
518,0,1,1,2,1,2,1,2,1,2
519,2,0,0,0,0,1,1,0,0,0
520,1,2,0,0,0,1,1,2,1,1
521,1,2,2,1,2,2,2,0,0,0
522,0,1,2,1,1,2,2,2,2,1
523,0,0,1,1,2,2,2,1,1,2
524,2,1,2,2,1,1,2,2,2,0
525,0,1,0,0,0,1,2,1,2,1
526,0,0,0,1,1,1,1,2,2,1
527,0,0,1,1,0,0,0,0,0,1
528,1,2,2,2,2,0,0,0,1,2
529,1,0,0,0,0,0,1,1,2,0
530,1,2,2,1,2,1,1,2,2,1
531,2,1,1,2,2,2,2,2,2,1
532,2,0,0,0,1,1,2,0,0,0
533,1,0,0,0,1,1,1,2,1,1
534,2,1,0,0,0,0,0,0,1,2
535,1,2,1,1,1,2,2,2,2,0
536,1,2,2,2,2,2,1,2,0,0
537,2,0,0,0,0,0,1,1,2,0
538,1,0,0,0,0,1,2,1,2,1
539,0,0,1,2,0,0,0,1,2,0
540,0,1,1,2,1,2,1,1,2,1
541,1,2,2,0,0,0,0,1,0,0
542,1,2,1,1,1,0,0,0,0,0
543,0,1,2,2,2,2,2,2,1,1
544,0,0,1,1,0,0,0,0,1,1
545,0,1,1,1,1,1,1,2,1,0
546,2,1,2,0,0,0,0,1,1,2
547,0,1,1,1,2,1,2,1,1,1
548,0,0,0,0,1,2,2,1,1,0
549,2,1,1,2,1,1,1,1,1,1
550,1,0,0,0,0,0,0,1,2,0
551,2,1,2,1,1,2,2,1,2,1
552,0,1,2,2,1,1,2,1,2,1
553,0,1,2,1,2,2,2,2,1,1
554,1,2,2,0,0,0,0,0,0,1
555,0,0,1,2,1,1,2,1,2,2
556,0,0,1,2,2,2,2,2,1,1
557,2,1,1,1,1,2,1,2,1,2
558,2,1,1,1,1,1,1,2,2,1
559,0,1,1,1,2,1,0,0,0,0
560,1,2,2,1,1,2,2,1,0,0
561,0,1,1,2,1,1,2,1,1,0
562,2,1,0,0,0,0,0,1,1,2
563,2,1,1,1,1,2,2,1,2,0
564,2,1,2,2,2,1,2,1,1,1
565,2,1,1,2,1,2,1,2,2,1
566,0,1,2,2,0,0,0,0,0,0
567,1,2,2,2,2,2,1,1,2,1
568,1,2,1,2,1,2,1,1,1,2
569,0,0,1,1,1,1,1,1,2,2
570,2,0,0,0,0,1,1,1,1,0
571,1,2,2,1,2,2,1,2,2,2
572,0,1,2,1,1,2,1,1,1,2
573,2,1,1,2,1,0,0,0,1,2
574,1,2,0,0,0,1,1,2,2,1
575,0,0,1,1,2,2,2,1,2,2
576,1,0,0,0,0,1,1,2,2,2
577,1,2,1,2,1,2,1,2,0,0
578,1,0,0,0,0,1,2,2,2,0
579,2,1,1,1,2,1,2,1,0,0
580,0,1,1,1,2,1,1,2,1,1
581,2,1,1,2,1,1,2,2,1,0
582,0,0,0,1,2,2,1,1,1,2
583,0,0,0,1,2,1,2,2,0,0
584,2,1,2,0,0,0,0,0,0,0
585,2,1,1,1,2,2,2,1,1,0
586,1,2,1,1,1,1,1,2,1,0
587,2,1,1,0,0,0,1,2,2,1
588,0,1,2,1,1,1,1,2,1,2
589,1,2,1,0,0,0,0,1,0,0
590,0,0,0,1,2,2,2,2,0,0
591,2,1,1,2,2,1,1,2,1,1
592,0,1,1,1,0,0,0,0,0,1
593,0,0,0,0,1,0,0,0,0,0
594,1,2,1,1,2,2,2,1,1,2
595,1,2,2,1,1,2,1,2,0,0
596,1,2,1,2,1,1,1,0,0,0
597,1,2,1,1,2,1,2,2,1,1
598,0,1,2,2,2,2,2,2,2,1
599,0,1,1,0,0,0,1,2,1,0
600,0,1,2,1,1,1,0,0,0,1
601,0,1,1,1,1,1,1,2,2,0
602,2,1,1,2,0,0,0,0,1,0
603,2,1,2,0,0,0,0,1,2,2
604,1,2,1,1,1,2,1,1,1,2
605,1,2,2,2,1,2,2,2,1,1
606,2,1,0,0,0,0,0,0,0,0
607,2,1,2,0,0,0,0,0,1,0
608,2,1,1,2,1,1,1,1,2,1
609,2,0,0,0,0,1,2,1,2,1
610,0,1,1,2,0,0,0,1,1,1
611,0,1,2,1,2,2,2,2,2,1
612,0,1,1,2,2,0,0,0,0,1
613,0,0,1,2,1,0,0,0,1,0
614,1,2,1,2,1,2,1,1,2,1
615,2,1,2,2,0,0,0,1,1,0
616,0,0,0,1,2,2,2,0,0,0
617,0,1,2,2,2,1,1,1,1,1
618,2,1,1,0,0,0,0,1,1,2
619,0,0,0,0,0,1,1,1,1,1
620,1,2,2,1,1,1,1,0,0,0
621,2,1,2,0,0,0,0,1,0,0
622,0,0,1,2,2,2,2,2,2,1
623,2,1,1,1,1,2,1,2,2,2
624,0,1,2,1,1,2,1,0,0,0
625,0,0,1,1,2,2,1,1,0,0
626,0,1,1,2,1,1,2,1,2,0
627,2,1,0,0,0,0,0,1,2,2
628,2,1,2,1,1,2,1,1,1,0
629,2,1,1,1,2,1,1,2,0,0
630,2,0,0,0,0,1,1,1,2,0
