,0,1,2,3,4,5,6,7,8,9
514,1,2,1,2,2,2,2,2,0,3
515,0,3,0,3,0,1,1,2,1,0
516,2,0,0,0,3,0,1,1,2,0
517,2,0,1,1,1,1,1,1,0,1
518,1,0,0,3,0,0,1,1,2,1
519,0,1,1,2,1,2,2,2,0,0
520,1,0,3,0,1,0,3,0,0,3
521,0,0,3,3,0,3,3,0,1,2
522,1,0,1,1,2,2,1,1,1,2
523,0,0,1,1,0,1,1,0,0,1
524,0,1,0,1,0,1,0,1,1,0
525,1,0,0,1,1,0,0,1,0,3
526,2,0,0,1,0,0,0,1,2,1
527,0,1,0,3,3,0,0,3,3,3
528,1,0,1,2,2,2,0,3,3,3
529,1,2,2,2,1,1,2,1,2,0
530,2,1,1,2,2,2,2,1,1,0
531,2,0,3,3,3,3,0,1,1,1
532,2,0,1,2,1,1,0,1,1,1
533,2,1,1,2,2,1,2,1,0,1
534,1,0,0,0,1,0,0,1,1,0
535,1,0,1,2,2,1,2,0,1,2
536,1,2,2,0,1,0,1,0,0,1
537,0,0,1,2,1,2,2,1,0,3
538,1,0,3,0,3,0,3,3,0,0
539,0,1,1,2,1,1,1,1,2,1
540,0,1,0,1,2,0,1,2,2,0
541,0,1,0,1,0,0,0,1,2,1
542,1,2,0,0,1,0,3,0,0,1
543,2,0,1,0,3,0,1,0,0,0
544,1,0,1,0,0,3,0,1,2,1
545,3,0,3,0,0,1,1,0,0,0
546,2,1,2,0,0,0,1,2,2,2
547,0,1,0,3,0,3,3,0,0,3
548,0,0,3,0,1,1,1,2,2,2
549,0,3,0,0,1,0,0,0,3,0
550,2,0,1,0,3,0,3,0,3,0
551,1,2,0,0,0,0,0,1,0,0
552,0,1,0,1,0,1,1,1,1,2
553,3,0,0,1,2,0,1,1,2,0
554,1,2,0,0,3,3,0,3,0,0
555,2,1,1,2,2,1,1,1,1,1
556,0,1,1,1,2,1,2,2,0,0
557,2,1,1,0,0,0,1,2,1,2
558,0,1,1,0,0,1,1,2,0,3
559,2,0,0,3,0,1,0,3,0,1
560,3,0,1,1,0,3,0,0,3,0
561,0,0,0,1,0,3,3,0,1,1
562,1,0,3,0,1,1,1,1,2,2
563,3,0,1,1,2,2,1,0,3,0
564,0,0,3,3,3,0,1,0,0,0
565,0,1,1,1,2,0,3,3,0,3
566,0,1,0,1,1,0,0,1,2,1
567,0,1,1,2,0,0,3,3,0,1
568,2,0,1,1,2,1,1,0,0,0
569,0,0,1,2,2,2,0,0,3,3
570,0,3,0,3,0,3,3,0,0,0
571,0,0,1,1,2,0,3,3,0,1
572,0,0,1,2,1,0,3,3,0,0
573,0,3,0,3,0,0,1,2,0,3
574,1,0,1,2,1,2,0,0,1,1
575,1,2,2,2,0,0,0,1,0,1
576,3,0,3,0,3,0,0,3,3,3
577,0,1,0,3,0,1,1,1,2,2
578,1,0,1,1,2,2,2,0,0,3
579,2,0,0,0,1,1,2,2,2,1
580,3,0,1,0,1,0,0,3,0,0
581,0,1,0,3,0,1,2,0,3,0
582,1,0,1,1,1,0,1,2,1,0
583,1,0,1,1,1,1,2,0,0,0
584,1,2,1,2,1,0,0,0,1,1
585,0,3,0,0,1,0,1,1,2,0
586,0,1,2,1,1,1,2,2,1,0
587,2,1,0,1,2,0,3,3,3,0
588,3,0,1,1,1,1,1,0,1,1
589,1,0,3,3,3,0,0,3,0,3
590,2,0,0,3,0,3,3,0,0,3
591,0,1,2,0,0,3,0,0,0,3
592,1,2,1,1,1,2,1,0,0,3
593,0,1,1,1,2,0,1,2,1,2
594,0,3,3,3,0,0,0,0,0,0
595,2,1,0,3,0,1,0,1,2,0
596,2,1,2,0,1,1,1,1,1,1
597,3,0,1,1,0,0,0,1,2,1
598,2,0,1,2,2,0,0,0,3,3
599,3,0,0,1,2,0,1,1,0,1
600,3,0,1,1,2,2,0,3,3,3
601,1,2,2,1,2,2,0,1,1,0
602,3,0,1,2,1,1,0,0,1,2
