,time,PK-MED-E03-pa,vfd_prod_power,FT-DES-003,PK-MED-E02-pa,PK-MED-E01-pa,FT-DES-005,FT-AQU-100,FT-DES-002,vfd_brine_power,vfd_brine_out_freq
0,2022-09-08 08:06:44,4902.0,0.0,0.0124359130859375,8.0,6912.0,0.00106048583984375,0.00922309048473835,9.441146850585938,0.0,0.0
1,2022-09-08 08:06:45,4902.0,0.0,0.0124359130859375,8.0,6912.0,0.00106048583984375,0.00922309048473835,9.440231323242188,0.0,0.0
2,2022-09-08 08:06:46,4902.0,0.0,0.0121307373046875,8.0,6912.0,0.00093841552734375,0.00922309048473835,9.4189453125,0.0,0.0
3,2022-09-08 08:06:47,4902.0,0.0,0.0121307373046875,8.0,6912.0,0.00118255615234375,0.00922309048473835,9.440231323242188,0.0,0.0
4,2022-09-08 08:06:48,4902.0,0.0,0.0121307373046875,8.0,6912.0,0.00093841552734375,0.00922309048473835,9.443893432617188,0.0,0.0
5,2022-09-08 08:06:49,4902.0,0.0,0.0121307373046875,8.0,6912.0,0.00093841552734375,0.00922309048473835,9.427299499511719,0.0,0.0
6,2022-09-08 08:06:50,4902.0,0.0,0.0124359130859375,8.0,6912.0,0.00118255615234375,0.00922309048473835,9.412422180175781,0.0,0.0
7,2022-09-08 08:06:51,4902.0,0.0,0.0127410888671875,8.0,6902.0,0.00093841552734375,0.00922309048473835,9.430961608886719,0.0,0.0
8,2022-09-08 08:06:52,4900.0,0.0,0.0124359130859375,8.0,6902.0,0.00106048583984375,0.00922309048473835,9.459571838378906,0.0,0.0
9,2022-09-08 08:06:53,4900.0,0.0,0.0124359130859375,8.0,6902.0,0.00106048583984375,0.00922309048473835,9.475364685058594,0.0,0.0
10,2022-09-08 08:06:54,4900.0,0.0,0.0124359130859375,8.0,6902.0,0.00106048583984375,0.00922309048473835,9.463348388671875,0.0,0.0
11,2022-09-08 08:06:55,4900.0,0.0,0.011806488037109375,8.0,6902.0,0.00106048583984375,0.00922309048473835,9.430961608886719,0.0,0.0
12,2022-09-08 08:06:56,4900.0,0.0,0.011806488037109375,8.0,6902.0,0.001312255859375,0.00922309048473835,9.367218017578125,0.0,0.0
13,2022-09-08 08:06:57,4900.0,0.0,0.0121307373046875,8.0,6902.0,0.00106048583984375,0.00922309048473835,9.431877136230469,0.0,0.0
