,time,Mprod,Eprod
10162,2023-05-11 12:26:54.186,2.3512115478515625,0.8299999833106995
10163,2023-05-11 12:26:55.192,2.3833465576171875,0.8199999928474426
10164,2023-05-11 12:26:56.164,2.3968963623046875,0.8199999928474426
10165,2023-05-11 12:26:57.184,2.378173828125,0.800000011920929
10166,2023-05-11 12:26:58.164,2.3653717041015625,0.800000011920929
10167,2023-05-11 12:26:59.190,2.3404998779296875,0.8100000023841858
10168,2023-05-11 12:27:00.172,2.3030548095703125,0.8100000023841858
10169,2023-05-11 12:27:01.171,2.346160888671875,0.800000011920929
10170,2023-05-11 12:27:02.177,2.3916015625,0.800000011920929
10171,2023-05-11 12:27:03.167,2.4011993408203125,0.800000011920929
10172,2023-05-11 12:27:04.170,2.3592071533203125,0.800000011920929
10173,2023-05-11 12:27:05.179,2.3412322998046875,0.800000011920929
10174,2023-05-11 12:27:06.173,2.37078857421875,0.800000011920929
10175,2023-05-11 12:27:07.171,2.4073638916015625,0.800000011920929
10176,2023-05-11 12:27:08.182,2.3999786376953125,0.800000011920929
10177,2023-05-11 12:27:09.162,2.380401611328125,0.800000011920929
10178,2023-05-11 12:27:10.171,2.373626708984375,0.800000011920929
10179,2023-05-11 12:27:11.179,2.381256103515625,0.800000011920929
10180,2023-05-11 12:27:12.180,2.3977508544921875,0.800000011920929
10181,2023-05-11 12:27:13.179,2.4185638427734375,0.8100000023841858
10182,2023-05-11 12:27:14.211,2.3996124267578125,0.8100000023841858
10183,2023-05-11 12:27:15.178,2.338531494140625,0.8100000023841858
10184,2023-05-11 12:27:16.165,2.3276824951171875,0.8100000023841858
10185,2023-05-11 12:27:17.165,2.3404998779296875,0.8199999928474426
10186,2023-05-11 12:27:18.159,2.310699462890625,0.8199999928474426
10187,2023-05-11 12:27:19.165,2.31573486328125,0.8199999928474426
10188,2023-05-11 12:27:20.164,2.2933349609375,0.8199999928474426
10189,2023-05-11 12:27:21.187,2.2994842529296875,0.8199999928474426
10190,2023-05-11 12:27:22.164,2.349853515625,0.8199999928474426
10191,2023-05-11 12:27:23.194,2.376953125,0.8100000023841858
10192,2023-05-11 12:27:24.163,2.387542724609375,0.8100000023841858
10193,2023-05-11 12:27:25.192,2.4102020263671875,0.8100000023841858
10194,2023-05-11 12:27:26.162,2.4052734375,0.8100000023841858
10195,2023-05-11 12:27:27.207,2.38543701171875,0.8100000023841858
