time,Ms,Mf,Md,Mc,Ts_in,Ts_out,Tf,Td,Pvc,Tc_in,Tc_out,Pv_1,Pv_2,Pv_4,Pv_6,Pv_8,Pv_10,Pv_12,Pv_14,Tph_ref_14,wf
2011-09-28 12:57:02+00:00,36.77899712650768,7.949279750415975,0.8594467778702162,20.317126788685524,69.7244163061564,65.74774425956738,61.6066204658902,30.050281697171386,41.48729767054908,21.2958612312812,27.947881697171383,224.42972712146425,201.7832429284526,141.03230615640595,113.85607154742095,90.15245091514142,72.81982811980033,56.9044088186356,42.216441264559066,28.23001747088186,3.30624
2011-10-03 10:38:42+00:00,44.11268503959371,6.024069816971715,0.6020302312811978,14.2017224625624,69.61154825291182,66.5080925124792,62.759335940099824,29.97611214642263,41.3538221297837,19.180447420965056,28.116213477537457,233.09060898502497,209.540772046589,144.59805490848584,116.10836106489184,92.49174043261236,74.74770133111478,57.51005158069882,42.101307820299496,28.288537437603992,3.30624
2011-10-03 10:48:42+00:00,44.08240696853908,6.019359450915143,0.6417273690183031,14.517603161397666,69.67428469217971,66.46755540765392,62.74767770382698,30.073227787021636,41.44459201331114,19.38092445923461,28.147816805324457,233.47388519134773,209.5310382695508,144.8405058236273,116.34996006655574,92.7630901830283,74.99680332778702,57.63501797004993,42.18078036605657,28.357209317803655,3.30624
2011-10-03 10:58:42+00:00,44.0714355730142,6.0127324625623935,0.7107305438103161,15.051263394342758,69.63848918469216,66.46460931780368,62.7850244592346,30.12510599001664,41.42741281198004,19.59804642262895,28.100428618968408,233.87805490848584,209.8503577371048,144.9361697171381,116.4438785357737,92.837953078203,75.0284234608985,57.569932113144745,42.15075856905159,28.31536256239601,3.30624
2011-10-03 11:18:42+00:00,44.07331798914776,7.007536222961735,0.8688304043261232,16.619735607321136,69.57873460898504,66.33771580698836,62.43778951747088,30.014758402662224,41.330460898502494,19.948506489184695,28.00185058236273,231.90571880199656,207.9205124792014,143.6527986688852,115.62856073211316,91.78173427620632,74.05843311148084,57.49153993344428,42.06537653910151,28.22499633943428,3.30624
2011-10-03 11:28:42+00:00,44.06914637909182,7.002944026622298,0.8562285723793678,16.949384359400998,69.66339134775372,66.4174054908486,62.46300748752078,30.07466239600665,41.42066455906824,20.156183860232943,28.02138186356073,232.18894009983364,208.2438069883528,143.82750415973376,115.69065391014976,91.82471314475876,74.09598219633945,57.5293908485857,42.15342529118137,28.26354009983361,3.30624
2011-10-03 11:38:42+00:00,44.075241938148686,7.00253023294509,0.8577660415973379,17.307595507487516,69.67363926788686,66.41012778702162,62.46510482529118,30.104591514143102,41.50169800332779,20.32510382695508,28.068839101497502,232.15829617304487,208.38790682196336,143.78370549084855,115.6645657237937,91.83591264559068,74.10965507487522,57.62602146422631,42.23205191347754,28.282449916805334,3.30624
2011-10-03 11:48:42+00:00,44.07341998898369,6.994781663893504,0.8657383737104828,17.919434775374377,69.65714326123127,66.36718901830282,62.44628785357737,30.09649683860233,41.45364991680532,20.504460565723797,28.06980798668889,231.83936772046587,208.124775374376,143.6019700499168,115.52923294509152,91.73547188019964,74.05172296173043,57.58213527454241,42.184705490848586,28.262462895174718,3.30624
2011-10-03 11:58:42+00:00,44.076710247163966,6.988518901830281,0.8589147454242927,18.611330282861893,69.67848286189682,66.4393169717138,62.51189900166389,30.09390865224625,41.31207936772046,20.65729001663894,27.975530782029963,232.3684059900167,208.00516971713813,143.59216805324462,115.47236772046588,91.66359001663892,73.93838435940104,57.42808402662229,42.040989184692165,28.19972445923461,3.30624
2011-10-03 12:08:42+00:00,44.0744668615512,6.988207387687187,0.910341820299501,18.772454409317803,69.70393777038268,66.49070282861896,62.48738252911813,30.18121863560732,41.41792628951747,20.806151247920138,27.99904359400998,232.22127787021628,208.1864742096506,143.56622129783693,115.4562462562396,91.64151031613976,73.93866056572378,57.47648702163061,42.15571880199669,28.24882811980033,3.30624
